s,p,o,weight,model,
ex:coin_31632,nmo:hasPortrait,ex:person_2,1.0,
ex:coin_31632,nmo:hasPortrait,ex:uncertain,1.0,
ex:coin_31658,nmo:hasIssuer,ex:issuer_33,1.0,
ex:coin_31658,nmo:hasPortrait,ex:person_2,1.0,
ex:coin_31658,nmo:hasPortrait,ex:uncertain,1.0,
ex:coin_32034,nmo:hasIssuer,ex:issuer_33,1.0,
ex:coin_32034,nmo:hasPortrait,ex:person_2,1.0,
ex:coin_32034,nmo:hasPortrait,ex:uncertain,1.0,
ex:coin_32568,nmo:hasIssuer,ex:issuer_33,1.0,
ex:coin_32568,nmo:hasPortrait,ex:person_2,1.0,
ex:coin_32568,nmo:hasPortrait,ex:uncertain,1.0,
ex:coin_33331,nmo:hasIssuer,ex:issuer_33,1.0,
ex:coin_33331,nmo:hasPortrait,ex:person_2,1.0,
ex:coin_33331,nmo:hasPortrait,ex:uncertain,1.0,
ex:coin_33577,nmo:hasIssuer,ex:issuer_33,1.0,
ex:coin_33577,nmo:hasPortrait,ex:person_2,1.0,
ex:coin_33577,nmo:hasPortrait,ex:uncertain,1.0,
ex:coin_34220,nmo:hasIssuer,ex:issuer_33,1.0,
ex:coin_34220,nmo:hasPortrait,ex:person_2,1.0,
ex:coin_34220,nmo:hasPortrait,ex:uncertain,1.0,
ex:coin_34318,nmo:hasIssuer,ex:issuer_33,1.0,
ex:coin_34318,nmo:hasPortrait,ex:person_2,1.0,
ex:coin_34318,nmo:hasPortrait,ex:uncertain,1.0,
ex:coin_34365,nmo:hasIssuer,ex:issuer_33,1.0,
ex:coin_34365,nmo:hasPortrait,ex:person_2,1.0,
ex:coin_34365,nmo:hasPortrait,ex:uncertain,1.0,
ex:coin_34522,nmo:hasIssuer,ex:issuer_33,1.0,
ex:coin_34522,nmo:hasPortrait,ex:person_2,1.0,
ex:coin_34522,nmo:hasPortrait,ex:uncertain,1.0,
ex:coin_34697,nmo:hasIssuer,ex:issuer_33,1.0,
ex:coin_34697,nmo:hasPortrait,ex:person_2,1.0,
ex:coin_34697,nmo:hasPortrait,ex:uncertain,1.0,
ex:coin_34837,nmo:hasIssuer,ex:issuer_33,1.0,
ex:coin_34837,nmo:hasPortrait,ex:person_2,1.0,
ex:coin_34837,nmo:hasPortrait,ex:uncertain,1.0,
ex:coin_35235,nmo:hasIssuer,ex:issuer_33,1.0,
ex:coin_35235,nmo:hasPortrait,ex:person_2,1.0,
ex:coin_35235,nmo:hasPortrait,ex:uncertain,1.0,
ex:coin_35241,nmo:hasIssuer,ex:issuer_33,1.0,
ex:coin_35241,nmo:hasPortrait,ex:person_2,1.0,
ex:coin_35241,nmo:hasPortrait,ex:uncertain,1.0,
ex:coin_36829,nmo:hasIssuer,ex:issuer_33,1.0,
ex:coin_36829,nmo:hasPortrait,ex:person_2,1.0,
ex:coin_36829,nmo:hasPortrait,ex:uncertain,1.0,
ex:coin_36865,nmo:hasIssuer,ex:issuer_33,1.0,
ex:coin_36865,nmo:hasPortrait,ex:person_2,1.0,
ex:coin_36865,nmo:hasPortrait,ex:uncertain,1.0,
ex:coin_12495,nmo:hasIssuer,ex:issuer_52,1.0,
ex:coin_12495,nmo:hasPortrait,ex:person_107,1.0,
ex:coin_12495,nmo:hasPortrait,ex:uncertain,1.0,
ex:issuer_52,ex:inPossibleIssuersOf,ex:person_4,1.0,
ex:issuer_52,ex:inPossibleIssuersOf,ex:person_5,1.0,
ex:issuer_52,ex:inPossibleIssuersOf,ex:person_107,1.0,
ex:issuer_52,ex:inPossibleIssuersOf,ex:person_108,1.0,
ex:issuer_52,ex:inPossibleIssuersOf,ex:person_109,1.0,
ex:issuer_52,ex:inPossibleIssuersOf,ex:person_153,1.0,
ex:issuer_52,ex:inPossibleIssuersOf,ex:person_154,1.0,
ex:issuer_52,ex:inPossibleIssuersOf,ex:person_169,1.0,
ex:issuer_52,ex:inPossibleIssuersOf,ex:person_185,1.0,
ex:person_4,ex:hasPossibleIssuers,ex:issuer_48,1.0,
ex:person_4,ex:hasPossibleIssuers,ex:issuer_52,1.0,
ex:person_4,ex:hasPossibleIssuers,ex:issuer_53,1.0,
ex:person_4,ex:hasPossibleIssuers,ex:issuer_288,1.0,
ex:person_5,ex:hasPossibleIssuers,ex:issuer_52,1.0,
ex:person_5,ex:hasPossibleIssuers,ex:issuer_53,1.0,
ex:person_108,ex:hasPossibleIssuers,ex:issuer_52,1.0,
ex:person_108,ex:hasPossibleIssuers,ex:issuer_53,1.0,
ex:person_109,ex:hasPossibleIssuers,ex:issuer_52,1.0,
ex:person_109,ex:hasPossibleIssuers,ex:issuer_53,1.0,
ex:person_109,ex:hasPossibleIssuers,ex:issuer_55,1.0,
ex:person_153,ex:hasPossibleIssuers,ex:issuer_52,1.0,
ex:person_154,ex:hasPossibleIssuers,ex:issuer_52,1.0,
ex:person_169,ex:hasPossibleIssuers,ex:issuer_52,1.0,
ex:person_185,ex:hasPossibleIssuers,ex:issuer_52,1.0,
ex:coin_12297,nmo:hasIssuer,ex:issuer_60,1.0,
ex:coin_12297,nmo:hasPortrait,ex:person_6,1.0,
ex:coin_12297,nmo:hasPortrait,ex:uncertain,1.0,
ex:person_6,ex:hasPossibleIssuers,ex:issuer_60,1.0,
ex:person_6,ex:hasPossibleIssuers,ex:issuer_63,1.0,
ex:issuer_60,ex:inPossibleIssuersOf,ex:person_6,1.0,
ex:issuer_60,ex:inPossibleIssuersOf,ex:person_7,1.0,
ex:issuer_60,ex:inPossibleIssuersOf,ex:person_9,1.0,
ex:person_7,ex:hasPossibleIssuers,ex:issuer_60,1.0,
ex:person_7,ex:hasPossibleIssuers,ex:issuer_63,1.0,
ex:person_7,ex:hasPossibleIssuers,ex:issuer_70,1.0,
ex:person_9,ex:hasPossibleIssuers,ex:issuer_60,1.0,
ex:person_9,ex:hasPossibleIssuers,ex:issuer_63,1.0,
ex:person_9,ex:hasPossibleIssuers,ex:issuer_288,1.0,
ex:coin_16645,nmo:hasIssuer,ex:issuer_60,1.0,
ex:coin_16645,nmo:hasPortrait,ex:person_6,1.0,
ex:coin_16645,nmo:hasPortrait,ex:uncertain,1.0,
ex:coin_16797,nmo:hasIssuer,ex:issuer_60,1.0,
ex:coin_16797,nmo:hasPortrait,ex:person_6,1.0,
ex:coin_16797,nmo:hasPortrait,ex:uncertain,1.0,
ex:coin_35622,nmo:hasIssuer,ex:issuer_60,1.0,
ex:coin_35622,nmo:hasPortrait,ex:person_6,1.0,
ex:coin_35622,nmo:hasPortrait,ex:uncertain,1.0,
ex:coin_35633,nmo:hasIssuer,ex:issuer_60,1.0,
ex:coin_35633,nmo:hasPortrait,ex:person_6,1.0,
ex:coin_35633,nmo:hasPortrait,ex:uncertain,1.0,
ex:coin_33483,nmo:hasIssuer,ex:issuer_63,1.0,
ex:coin_33483,nmo:hasPortrait,ex:person_7,1.0,
ex:coin_33483,nmo:hasPortrait,ex:uncertain,1.0,
ex:issuer_63,ex:inPossibleIssuersOf,ex:person_6,1.0,
ex:issuer_63,ex:inPossibleIssuersOf,ex:person_7,1.0,
ex:issuer_63,ex:inPossibleIssuersOf,ex:person_9,1.0,
ex:issuer_63,ex:inPossibleIssuersOf,ex:person_125,1.0,
ex:issuer_63,ex:inPossibleIssuersOf,ex:person_172,1.0,
ex:person_125,ex:hasPossibleIssuers,ex:issuer_63,1.0,
ex:person_172,ex:hasPossibleIssuers,ex:issuer_63,1.0,
ex:person_172,ex:hasPossibleIssuers,ex:issuer_70,1.0,
ex:coin_9120,nmo:hasIssuer,ex:issuer_83,1.0,
ex:coin_9120,nmo:hasPortrait,ex:person_15,1.0,
ex:coin_9120,nmo:hasPortrait,ex:uncertain,1.0,
ex:person_15,ex:hasPossibleIssuers,ex:issuer_83,1.0,
ex:issuer_83,ex:inPossibleIssuersOf,ex:person_11,1.0,
ex:issuer_83,ex:inPossibleIssuersOf,ex:person_12,1.0,
ex:issuer_83,ex:inPossibleIssuersOf,ex:person_14,1.0,
ex:issuer_83,ex:inPossibleIssuersOf,ex:person_15,1.0,
ex:issuer_83,ex:inPossibleIssuersOf,ex:person_16,1.0,
ex:issuer_83,ex:inPossibleIssuersOf,ex:person_17,1.0,
ex:issuer_83,ex:inPossibleIssuersOf,ex:person_135,1.0,
ex:person_11,ex:hasPossibleIssuers,ex:issuer_77,1.0,
ex:person_11,ex:hasPossibleIssuers,ex:issuer_83,1.0,
ex:person_12,ex:hasPossibleIssuers,ex:issuer_77,1.0,
ex:person_12,ex:hasPossibleIssuers,ex:issuer_83,1.0,
ex:person_14,ex:hasPossibleIssuers,ex:issuer_83,1.0,
ex:person_14,ex:hasPossibleIssuers,ex:issuer_88,1.0,
ex:person_16,ex:hasPossibleIssuers,ex:issuer_83,1.0,
ex:person_16,ex:hasPossibleIssuers,ex:issuer_88,1.0,
ex:person_17,ex:hasPossibleIssuers,ex:issuer_83,1.0,
ex:person_17,ex:hasPossibleIssuers,ex:issuer_88,1.0,
ex:person_17,ex:hasPossibleIssuers,ex:issuer_269,1.0,
ex:person_135,ex:hasPossibleIssuers,ex:issuer_83,1.0,
ex:person_135,ex:hasPossibleIssuers,ex:issuer_88,1.0,
ex:person_135,ex:hasPossibleIssuers,ex:issuer_288,1.0,
ex:coin_15973,nmo:hasIssuer,ex:issuer_83,1.0,
ex:coin_15973,nmo:hasPortrait,ex:person_16,1.0,
ex:coin_15973,nmo:hasPortrait,ex:uncertain,1.0,
ex:coin_15976,nmo:hasIssuer,ex:issuer_83,1.0,
ex:coin_15976,nmo:hasPortrait,ex:person_14,1.0,
ex:coin_15976,nmo:hasPortrait,ex:uncertain,1.0,
ex:coin_3123,nmo:hasIssuer,ex:issuer_88,1.0,
ex:coin_3123,nmo:hasPortrait,ex:person_17,1.0,
ex:coin_3123,nmo:hasPortrait,ex:uncertain,1.0,
ex:issuer_88,ex:inPossibleIssuersOf,ex:person_14,1.0,
ex:issuer_88,ex:inPossibleIssuersOf,ex:person_16,1.0,
ex:issuer_88,ex:inPossibleIssuersOf,ex:person_17,1.0,
ex:issuer_88,ex:inPossibleIssuersOf,ex:person_19,1.0,
ex:issuer_88,ex:inPossibleIssuersOf,ex:person_118,1.0,
ex:issuer_88,ex:inPossibleIssuersOf,ex:person_126,1.0,
ex:issuer_88,ex:inPossibleIssuersOf,ex:person_135,1.0,
ex:issuer_88,ex:inPossibleIssuersOf,ex:person_140,1.0,
ex:issuer_88,ex:inPossibleIssuersOf,ex:person_141,1.0,
ex:person_19,ex:hasPossibleIssuers,ex:issuer_88,1.0,
