s,o,p
ex:person_41,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_12390,ex:issuer_154,nmo:hasIssuer
ex:coin_12390,ex:issuer_131,nmo:hasIssuer
ex:coin_12390,ex:person_40,nmo:hasPortrait
ex:person_40,ex:issuer_151,ex:hasPossibleIssuers
ex:person_40,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_12391,ex:issuer_131,nmo:hasIssuer
ex:coin_12391,ex:issuer_154,nmo:hasIssuer
ex:coin_12391,ex:person_40,nmo:hasPortrait
ex:person_40,ex:issuer_151,ex:hasPossibleIssuers
ex:person_40,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_12406,ex:issuer_154,nmo:hasIssuer
ex:coin_12406,ex:issuer_131,nmo:hasIssuer
ex:coin_12406,ex:person_40,nmo:hasPortrait
ex:person_40,ex:issuer_151,ex:hasPossibleIssuers
ex:person_40,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_12407,ex:issuer_131,nmo:hasIssuer
ex:coin_12407,ex:issuer_154,nmo:hasIssuer
ex:coin_12407,ex:person_40,nmo:hasPortrait
ex:person_40,ex:issuer_151,ex:hasPossibleIssuers
ex:person_40,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_12408,ex:issuer_154,nmo:hasIssuer
ex:coin_12408,ex:issuer_131,nmo:hasIssuer
ex:coin_12408,ex:person_41,nmo:hasPortrait
ex:person_41,ex:issuer_151,ex:hasPossibleIssuers
ex:person_41,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_12409,ex:issuer_131,nmo:hasIssuer
ex:coin_12409,ex:issuer_154,nmo:hasIssuer
ex:coin_12409,ex:person_41,nmo:hasPortrait
ex:person_41,ex:issuer_151,ex:hasPossibleIssuers
ex:person_41,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_12424,ex:issuer_131,nmo:hasIssuer
ex:coin_12424,ex:issuer_154,nmo:hasIssuer
ex:coin_12424,ex:person_40,nmo:hasPortrait
ex:person_40,ex:issuer_151,ex:hasPossibleIssuers
ex:person_40,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_12475,ex:issuer_131,nmo:hasIssuer
ex:coin_12475,ex:issuer_154,nmo:hasIssuer
ex:coin_12475,ex:person_40,nmo:hasPortrait
ex:person_40,ex:issuer_151,ex:hasPossibleIssuers
ex:person_40,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_12487,ex:issuer_131,nmo:hasIssuer
ex:coin_12487,ex:issuer_154,nmo:hasIssuer
ex:coin_12487,ex:person_41,nmo:hasPortrait
ex:person_41,ex:issuer_151,ex:hasPossibleIssuers
ex:person_41,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_12488,ex:issuer_154,nmo:hasIssuer
ex:coin_12488,ex:issuer_131,nmo:hasIssuer
ex:coin_12488,ex:person_40,nmo:hasPortrait
ex:person_40,ex:issuer_151,ex:hasPossibleIssuers
ex:person_40,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_13475,ex:issuer_131,nmo:hasIssuer
ex:coin_13475,ex:issuer_150,nmo:hasIssuer
ex:coin_13475,ex:person_33,nmo:hasPortrait
ex:person_33,ex:issuer_150,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:issuer_150,ex:person_33,ex:inPossibleIssuersOf
ex:coin_13512,ex:issuer_131,nmo:hasIssuer
ex:coin_13512,ex:issuer_154,nmo:hasIssuer
ex:coin_13512,ex:person_40,nmo:hasPortrait
ex:person_40,ex:issuer_151,ex:hasPossibleIssuers
ex:person_40,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_13724,ex:issuer_154,nmo:hasIssuer
ex:coin_13724,ex:issuer_131,nmo:hasIssuer
ex:coin_13724,ex:person_41,nmo:hasPortrait
ex:person_41,ex:issuer_151,ex:hasPossibleIssuers
ex:person_41,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_13725,ex:issuer_131,nmo:hasIssuer
ex:coin_13725,ex:issuer_154,nmo:hasIssuer
ex:coin_13725,ex:person_41,nmo:hasPortrait
ex:person_41,ex:issuer_151,ex:hasPossibleIssuers
ex:person_41,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_13726,ex:issuer_154,nmo:hasIssuer
ex:coin_13726,ex:issuer_131,nmo:hasIssuer
ex:coin_13726,ex:person_41,nmo:hasPortrait
ex:person_41,ex:issuer_151,ex:hasPossibleIssuers
ex:person_41,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_13727,ex:issuer_131,nmo:hasIssuer
ex:coin_13727,ex:issuer_154,nmo:hasIssuer
ex:coin_13727,ex:person_40,nmo:hasPortrait
ex:person_40,ex:issuer_151,ex:hasPossibleIssuers
ex:person_40,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_13901,ex:issuer_154,nmo:hasIssuer
ex:coin_13901,ex:issuer_131,nmo:hasIssuer
ex:coin_13901,ex:person_41,nmo:hasPortrait
ex:person_41,ex:issuer_151,ex:hasPossibleIssuers
ex:person_41,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_13902,ex:issuer_131,nmo:hasIssuer
ex:coin_13902,ex:issuer_154,nmo:hasIssuer
ex:coin_13902,ex:person_41,nmo:hasPortrait
ex:person_41,ex:issuer_151,ex:hasPossibleIssuers
ex:person_41,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_13903,ex:issuer_154,nmo:hasIssuer
ex:coin_13903,ex:issuer_131,nmo:hasIssuer
ex:coin_13903,ex:person_41,nmo:hasPortrait
ex:person_41,ex:issuer_151,ex:hasPossibleIssuers
ex:person_41,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_13924,ex:issuer_131,nmo:hasIssuer
ex:coin_13924,ex:issuer_154,nmo:hasIssuer
ex:coin_13924,ex:person_40,nmo:hasPortrait
ex:person_40,ex:issuer_151,ex:hasPossibleIssuers
ex:person_40,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_13939,ex:issuer_131,nmo:hasIssuer
ex:coin_13939,ex:issuer_154,nmo:hasIssuer
ex:coin_13939,ex:person_41,nmo:hasPortrait
ex:person_41,ex:issuer_151,ex:hasPossibleIssuers
ex:person_41,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_13999,ex:issuer_154,nmo:hasIssuer
ex:coin_13999,ex:issuer_131,nmo:hasIssuer
ex:coin_13999,ex:person_40,nmo:hasPortrait
ex:person_40,ex:issuer_151,ex:hasPossibleIssuers
ex:person_40,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_14000,ex:issuer_131,nmo:hasIssuer
ex:coin_14000,ex:issuer_154,nmo:hasIssuer
ex:coin_14000,ex:person_40,nmo:hasPortrait
ex:person_40,ex:issuer_151,ex:hasPossibleIssuers
ex:person_40,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_14050,ex:issuer_131,nmo:hasIssuer
ex:coin_14050,ex:issuer_154,nmo:hasIssuer
ex:coin_14050,ex:person_40,nmo:hasPortrait
ex:person_40,ex:issuer_151,ex:hasPossibleIssuers
ex:person_40,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_14052,ex:issuer_131,nmo:hasIssuer
ex:coin_14052,ex:issuer_154,nmo:hasIssuer
ex:coin_14052,ex:person_41,nmo:hasPortrait
ex:person_41,ex:issuer_151,ex:hasPossibleIssuers
ex:person_41,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_14130,ex:issuer_131,nmo:hasIssuer
ex:coin_14130,ex:issuer_154,nmo:hasIssuer
ex:coin_14130,ex:person_41,nmo:hasPortrait
ex:person_41,ex:issuer_151,ex:hasPossibleIssuers
ex:person_41,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_14131,ex:issuer_154,nmo:hasIssuer
ex:coin_14131,ex:issuer_131,nmo:hasIssuer
ex:coin_14131,ex:person_41,nmo:hasPortrait
ex:person_41,ex:issuer_151,ex:hasPossibleIssuers
ex:person_41,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_14132,ex:issuer_131,nmo:hasIssuer
ex:coin_14132,ex:issuer_154,nmo:hasIssuer
ex:coin_14132,ex:person_41,nmo:hasPortrait
ex:person_41,ex:issuer_151,ex:hasPossibleIssuers
ex:person_41,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_14137,ex:issuer_154,nmo:hasIssuer
ex:coin_14137,ex:issuer_131,nmo:hasIssuer
ex:coin_14137,ex:person_41,nmo:hasPortrait
ex:person_41,ex:issuer_151,ex:hasPossibleIssuers
ex:person_41,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_14210,ex:issuer_154,nmo:hasIssuer
ex:coin_14210,ex:issuer_131,nmo:hasIssuer
ex:coin_14210,ex:person_41,nmo:hasPortrait
ex:person_41,ex:issuer_151,ex:hasPossibleIssuers
ex:person_41,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_14341,ex:issuer_154,nmo:hasIssuer
ex:coin_14341,ex:issuer_131,nmo:hasIssuer
ex:coin_14341,ex:person_41,nmo:hasPortrait
ex:person_41,ex:issuer_151,ex:hasPossibleIssuers
ex:person_41,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_14346,ex:issuer_131,nmo:hasIssuer
ex:coin_14346,ex:issuer_154,nmo:hasIssuer
ex:coin_14346,ex:person_40,nmo:hasPortrait
ex:person_40,ex:issuer_151,ex:hasPossibleIssuers
ex:person_40,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_14347,ex:issuer_154,nmo:hasIssuer
ex:coin_14347,ex:issuer_131,nmo:hasIssuer
ex:coin_14347,ex:person_40,nmo:hasPortrait
ex:person_40,ex:issuer_151,ex:hasPossibleIssuers
ex:person_40,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_14388,ex:issuer_154,nmo:hasIssuer
ex:coin_14388,ex:issuer_131,nmo:hasIssuer
ex:coin_14388,ex:person_41,nmo:hasPortrait
ex:person_41,ex:issuer_151,ex:hasPossibleIssuers
ex:person_41,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_14392,ex:issuer_131,nmo:hasIssuer
ex:coin_14392,ex:issuer_154,nmo:hasIssuer
ex:coin_14392,ex:person_41,nmo:hasPortrait
ex:person_41,ex:issuer_151,ex:hasPossibleIssuers
ex:person_41,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_14437,ex:issuer_131,nmo:hasIssuer
ex:coin_14437,ex:issuer_154,nmo:hasIssuer
ex:coin_14437,ex:person_41,nmo:hasPortrait
ex:person_41,ex:issuer_151,ex:hasPossibleIssuers
ex:person_41,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_14926,ex:issuer_131,nmo:hasIssuer
ex:coin_14926,ex:issuer_154,nmo:hasIssuer
ex:coin_14926,ex:person_40,nmo:hasPortrait
ex:person_40,ex:issuer_151,ex:hasPossibleIssuers
ex:person_40,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_14930,ex:issuer_131,nmo:hasIssuer
ex:coin_14930,ex:issuer_154,nmo:hasIssuer
ex:coin_14930,ex:person_41,nmo:hasPortrait
ex:person_41,ex:issuer_151,ex:hasPossibleIssuers
ex:person_41,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_14959,ex:issuer_131,nmo:hasIssuer
ex:coin_14959,ex:issuer_154,nmo:hasIssuer
ex:coin_14959,ex:person_40,nmo:hasPortrait
ex:person_40,ex:issuer_151,ex:hasPossibleIssuers
ex:person_40,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_14960,ex:issuer_154,nmo:hasIssuer
ex:coin_14960,ex:issuer_131,nmo:hasIssuer
ex:coin_14960,ex:person_40,nmo:hasPortrait
ex:person_40,ex:issuer_151,ex:hasPossibleIssuers
ex:person_40,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_15161,ex:issuer_131,nmo:hasIssuer
ex:coin_15161,ex:issuer_154,nmo:hasIssuer
ex:coin_15161,ex:person_40,nmo:hasPortrait
ex:person_40,ex:issuer_151,ex:hasPossibleIssuers
ex:person_40,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_15184,ex:issuer_131,nmo:hasIssuer
ex:coin_15184,ex:issuer_154,nmo:hasIssuer
ex:coin_15184,ex:person_41,nmo:hasPortrait
ex:person_41,ex:issuer_151,ex:hasPossibleIssuers
ex:person_41,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_15185,ex:issuer_154,nmo:hasIssuer
ex:coin_15185,ex:issuer_131,nmo:hasIssuer
ex:coin_15185,ex:person_40,nmo:hasPortrait
ex:person_40,ex:issuer_151,ex:hasPossibleIssuers
ex:person_40,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_15187,ex:issuer_131,nmo:hasIssuer
ex:coin_15187,ex:issuer_154,nmo:hasIssuer
ex:coin_15187,ex:person_41,nmo:hasPortrait
ex:person_41,ex:issuer_151,ex:hasPossibleIssuers
ex:person_41,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_15202,ex:issuer_131,nmo:hasIssuer
ex:coin_15202,ex:issuer_154,nmo:hasIssuer
ex:coin_15202,ex:person_41,nmo:hasPortrait
ex:person_41,ex:issuer_151,ex:hasPossibleIssuers
ex:person_41,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_15203,ex:issuer_154,nmo:hasIssuer
ex:coin_15203,ex:issuer_131,nmo:hasIssuer
ex:coin_15203,ex:person_41,nmo:hasPortrait
ex:person_41,ex:issuer_151,ex:hasPossibleIssuers
ex:person_41,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_15205,ex:issuer_131,nmo:hasIssuer
ex:coin_15205,ex:issuer_154,nmo:hasIssuer
ex:coin_15205,ex:person_40,nmo:hasPortrait
ex:person_40,ex:issuer_151,ex:hasPossibleIssuers
ex:person_40,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_15210,ex:issuer_154,nmo:hasIssuer
ex:coin_15210,ex:issuer_131,nmo:hasIssuer
ex:coin_15210,ex:person_41,nmo:hasPortrait
ex:person_41,ex:issuer_151,ex:hasPossibleIssuers
ex:person_41,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_15261,ex:issuer_131,nmo:hasIssuer
ex:coin_15261,ex:issuer_154,nmo:hasIssuer
ex:coin_15261,ex:person_41,nmo:hasPortrait
ex:person_41,ex:issuer_151,ex:hasPossibleIssuers
ex:person_41,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_15420,ex:issuer_131,nmo:hasIssuer
ex:coin_15420,ex:issuer_154,nmo:hasIssuer
ex:coin_15420,ex:person_41,nmo:hasPortrait
ex:person_41,ex:issuer_151,ex:hasPossibleIssuers
ex:person_41,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_15469,ex:issuer_154,nmo:hasIssuer
ex:coin_15469,ex:issuer_131,nmo:hasIssuer
ex:coin_15469,ex:person_40,nmo:hasPortrait
ex:person_40,ex:issuer_151,ex:hasPossibleIssuers
ex:person_40,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_15470,ex:issuer_131,nmo:hasIssuer
ex:coin_15470,ex:issuer_154,nmo:hasIssuer
ex:coin_15470,ex:person_40,nmo:hasPortrait
ex:person_40,ex:issuer_151,ex:hasPossibleIssuers
ex:person_40,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_15471,ex:issuer_154,nmo:hasIssuer
ex:coin_15471,ex:issuer_131,nmo:hasIssuer
ex:coin_15471,ex:person_40,nmo:hasPortrait
ex:person_40,ex:issuer_151,ex:hasPossibleIssuers
ex:person_40,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_15472,ex:issuer_131,nmo:hasIssuer
ex:coin_15472,ex:issuer_154,nmo:hasIssuer
ex:coin_15472,ex:person_40,nmo:hasPortrait
ex:person_40,ex:issuer_151,ex:hasPossibleIssuers
ex:person_40,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_15473,ex:issuer_154,nmo:hasIssuer
ex:coin_15473,ex:issuer_131,nmo:hasIssuer
ex:coin_15473,ex:person_40,nmo:hasPortrait
ex:person_40,ex:issuer_151,ex:hasPossibleIssuers
ex:person_40,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_15474,ex:issuer_131,nmo:hasIssuer
ex:coin_15474,ex:issuer_154,nmo:hasIssuer
ex:coin_15474,ex:person_40,nmo:hasPortrait
ex:person_40,ex:issuer_151,ex:hasPossibleIssuers
ex:person_40,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_15475,ex:issuer_154,nmo:hasIssuer
ex:coin_15475,ex:issuer_131,nmo:hasIssuer
ex:coin_15475,ex:person_41,nmo:hasPortrait
ex:person_41,ex:issuer_151,ex:hasPossibleIssuers
ex:person_41,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_15476,ex:issuer_131,nmo:hasIssuer
ex:coin_15476,ex:issuer_154,nmo:hasIssuer
ex:coin_15476,ex:person_41,nmo:hasPortrait
ex:person_41,ex:issuer_151,ex:hasPossibleIssuers
ex:person_41,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_15477,ex:issuer_154,nmo:hasIssuer
ex:coin_15477,ex:issuer_131,nmo:hasIssuer
ex:coin_15477,ex:person_41,nmo:hasPortrait
ex:person_41,ex:issuer_151,ex:hasPossibleIssuers
ex:person_41,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_15478,ex:issuer_131,nmo:hasIssuer
ex:coin_15478,ex:issuer_154,nmo:hasIssuer
ex:coin_15478,ex:person_41,nmo:hasPortrait
ex:person_41,ex:issuer_151,ex:hasPossibleIssuers
ex:person_41,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_15479,ex:issuer_154,nmo:hasIssuer
ex:coin_15479,ex:issuer_131,nmo:hasIssuer
ex:coin_15479,ex:person_41,nmo:hasPortrait
ex:person_41,ex:issuer_151,ex:hasPossibleIssuers
ex:person_41,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_15480,ex:issuer_131,nmo:hasIssuer
ex:coin_15480,ex:issuer_154,nmo:hasIssuer
ex:coin_15480,ex:person_41,nmo:hasPortrait
ex:person_41,ex:issuer_151,ex:hasPossibleIssuers
ex:person_41,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_15540,ex:issuer_131,nmo:hasIssuer
ex:coin_15540,ex:issuer_154,nmo:hasIssuer
ex:coin_15540,ex:person_40,nmo:hasPortrait
ex:person_40,ex:issuer_151,ex:hasPossibleIssuers
ex:person_40,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_15541,ex:issuer_154,nmo:hasIssuer
ex:coin_15541,ex:issuer_131,nmo:hasIssuer
ex:coin_15541,ex:person_40,nmo:hasPortrait
ex:person_40,ex:issuer_151,ex:hasPossibleIssuers
ex:person_40,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_15542,ex:issuer_131,nmo:hasIssuer
ex:coin_15542,ex:issuer_154,nmo:hasIssuer
ex:coin_15542,ex:person_40,nmo:hasPortrait
ex:person_40,ex:issuer_151,ex:hasPossibleIssuers
ex:person_40,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_15543,ex:issuer_154,nmo:hasIssuer
ex:coin_15543,ex:issuer_131,nmo:hasIssuer
ex:coin_15543,ex:person_40,nmo:hasPortrait
ex:person_40,ex:issuer_151,ex:hasPossibleIssuers
ex:person_40,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_15544,ex:issuer_131,nmo:hasIssuer
ex:coin_15544,ex:issuer_154,nmo:hasIssuer
ex:coin_15544,ex:person_41,nmo:hasPortrait
ex:person_41,ex:issuer_151,ex:hasPossibleIssuers
ex:person_41,ex:issuer_152,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_15603,ex:issuer_131,nmo:hasIssuer
