s,o,p
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_32324,ex:issuer_131,nmo:hasIssuer
ex:coin_32324,ex:issuer_154,nmo:hasIssuer
ex:coin_32324,ex:person_38,nmo:hasPortrait
ex:coin_32324,ex:uncertain,nmo:hasPortrait
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_32338,ex:issuer_154,nmo:hasIssuer
ex:coin_32338,ex:issuer_131,nmo:hasIssuer
ex:coin_32338,ex:person_38,nmo:hasPortrait
ex:coin_32338,ex:uncertain,nmo:hasPortrait
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_32339,ex:issuer_131,nmo:hasIssuer
ex:coin_32339,ex:issuer_154,nmo:hasIssuer
ex:coin_32339,ex:person_38,nmo:hasPortrait
ex:coin_32339,ex:uncertain,nmo:hasPortrait
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_32342,ex:issuer_154,nmo:hasIssuer
ex:coin_32342,ex:issuer_131,nmo:hasIssuer
ex:coin_32342,ex:person_38,nmo:hasPortrait
ex:coin_32342,ex:uncertain,nmo:hasPortrait
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_32347,ex:issuer_131,nmo:hasIssuer
ex:coin_32347,ex:issuer_154,nmo:hasIssuer
ex:coin_32347,ex:person_38,nmo:hasPortrait
ex:coin_32347,ex:uncertain,nmo:hasPortrait
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_32371,ex:issuer_154,nmo:hasIssuer
ex:coin_32371,ex:issuer_131,nmo:hasIssuer
ex:coin_32371,ex:person_38,nmo:hasPortrait
ex:coin_32371,ex:uncertain,nmo:hasPortrait
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_32394,ex:issuer_131,nmo:hasIssuer
ex:coin_32394,ex:issuer_154,nmo:hasIssuer
ex:coin_32394,ex:person_38,nmo:hasPortrait
ex:coin_32394,ex:uncertain,nmo:hasPortrait
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_32395,ex:issuer_154,nmo:hasIssuer
ex:coin_32395,ex:issuer_131,nmo:hasIssuer
ex:coin_32395,ex:person_38,nmo:hasPortrait
ex:coin_32395,ex:uncertain,nmo:hasPortrait
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_32405,ex:issuer_131,nmo:hasIssuer
ex:coin_32405,ex:issuer_154,nmo:hasIssuer
ex:coin_32405,ex:person_38,nmo:hasPortrait
ex:coin_32405,ex:uncertain,nmo:hasPortrait
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_32420,ex:issuer_154,nmo:hasIssuer
ex:coin_32420,ex:issuer_131,nmo:hasIssuer
ex:coin_32420,ex:person_38,nmo:hasPortrait
ex:coin_32420,ex:uncertain,nmo:hasPortrait
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_32428,ex:issuer_131,nmo:hasIssuer
ex:coin_32428,ex:issuer_154,nmo:hasIssuer
ex:coin_32428,ex:person_38,nmo:hasPortrait
ex:coin_32428,ex:uncertain,nmo:hasPortrait
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_32448,ex:issuer_131,nmo:hasIssuer
ex:coin_32448,ex:issuer_154,nmo:hasIssuer
ex:coin_32448,ex:person_38,nmo:hasPortrait
ex:coin_32448,ex:uncertain,nmo:hasPortrait
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_32474,ex:issuer_131,nmo:hasIssuer
ex:coin_32474,ex:issuer_154,nmo:hasIssuer
ex:coin_32474,ex:person_38,nmo:hasPortrait
ex:coin_32474,ex:uncertain,nmo:hasPortrait
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_32611,ex:issuer_131,nmo:hasIssuer
ex:coin_32611,ex:issuer_154,nmo:hasIssuer
ex:coin_32611,ex:person_38,nmo:hasPortrait
ex:coin_32611,ex:uncertain,nmo:hasPortrait
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_32682,ex:issuer_131,nmo:hasIssuer
ex:coin_32682,ex:issuer_154,nmo:hasIssuer
ex:coin_32682,ex:person_38,nmo:hasPortrait
ex:coin_32682,ex:uncertain,nmo:hasPortrait
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_32686,ex:issuer_154,nmo:hasIssuer
ex:coin_32686,ex:issuer_131,nmo:hasIssuer
ex:coin_32686,ex:person_38,nmo:hasPortrait
ex:coin_32686,ex:uncertain,nmo:hasPortrait
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_32692,ex:issuer_154,nmo:hasIssuer
ex:coin_32692,ex:issuer_131,nmo:hasIssuer
ex:coin_32692,ex:person_38,nmo:hasPortrait
ex:coin_32692,ex:uncertain,nmo:hasPortrait
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_32782,ex:issuer_131,nmo:hasIssuer
ex:coin_32782,ex:issuer_154,nmo:hasIssuer
ex:coin_32782,ex:person_38,nmo:hasPortrait
ex:coin_32782,ex:uncertain,nmo:hasPortrait
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_32787,ex:issuer_154,nmo:hasIssuer
ex:coin_32787,ex:issuer_131,nmo:hasIssuer
ex:coin_32787,ex:person_38,nmo:hasPortrait
ex:coin_32787,ex:uncertain,nmo:hasPortrait
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_32816,ex:issuer_131,nmo:hasIssuer
ex:coin_32816,ex:issuer_154,nmo:hasIssuer
ex:coin_32816,ex:person_38,nmo:hasPortrait
ex:coin_32816,ex:uncertain,nmo:hasPortrait
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_32817,ex:issuer_154,nmo:hasIssuer
ex:coin_32817,ex:issuer_131,nmo:hasIssuer
ex:coin_32817,ex:person_38,nmo:hasPortrait
ex:coin_32817,ex:uncertain,nmo:hasPortrait
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_32857,ex:issuer_131,nmo:hasIssuer
ex:coin_32857,ex:issuer_154,nmo:hasIssuer
ex:coin_32857,ex:person_38,nmo:hasPortrait
ex:coin_32857,ex:uncertain,nmo:hasPortrait
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_32913,ex:issuer_131,nmo:hasIssuer
ex:coin_32913,ex:issuer_150,nmo:hasIssuer
ex:coin_32913,ex:person_33,nmo:hasPortrait
ex:coin_32913,ex:uncertain,nmo:hasPortrait
ex:person_33,ex:issuer_150,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:issuer_150,ex:person_33,ex:inPossibleIssuersOf
ex:coin_32979,ex:issuer_154,nmo:hasIssuer
ex:coin_32979,ex:issuer_131,nmo:hasIssuer
ex:coin_32979,ex:person_38,nmo:hasPortrait
ex:coin_32979,ex:uncertain,nmo:hasPortrait
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_33003,ex:issuer_154,nmo:hasIssuer
ex:coin_33003,ex:issuer_131,nmo:hasIssuer
ex:coin_33003,ex:person_38,nmo:hasPortrait
ex:coin_33003,ex:uncertain,nmo:hasPortrait
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_33009,ex:issuer_154,nmo:hasIssuer
ex:coin_33009,ex:issuer_131,nmo:hasIssuer
ex:coin_33009,ex:person_38,nmo:hasPortrait
ex:coin_33009,ex:uncertain,nmo:hasPortrait
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_33022,ex:issuer_131,nmo:hasIssuer
ex:coin_33022,ex:issuer_154,nmo:hasIssuer
ex:coin_33022,ex:person_38,nmo:hasPortrait
ex:coin_33022,ex:uncertain,nmo:hasPortrait
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_33025,ex:issuer_154,nmo:hasIssuer
ex:coin_33025,ex:issuer_131,nmo:hasIssuer
ex:coin_33025,ex:person_38,nmo:hasPortrait
ex:coin_33025,ex:uncertain,nmo:hasPortrait
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_33030,ex:issuer_131,nmo:hasIssuer
ex:coin_33030,ex:issuer_154,nmo:hasIssuer
ex:coin_33030,ex:person_38,nmo:hasPortrait
ex:coin_33030,ex:uncertain,nmo:hasPortrait
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_33066,ex:issuer_154,nmo:hasIssuer
ex:coin_33066,ex:issuer_131,nmo:hasIssuer
ex:coin_33066,ex:person_38,nmo:hasPortrait
ex:coin_33066,ex:uncertain,nmo:hasPortrait
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_33085,ex:issuer_154,nmo:hasIssuer
ex:coin_33085,ex:issuer_131,nmo:hasIssuer
ex:coin_33085,ex:person_38,nmo:hasPortrait
ex:coin_33085,ex:uncertain,nmo:hasPortrait
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_33086,ex:issuer_131,nmo:hasIssuer
ex:coin_33086,ex:issuer_154,nmo:hasIssuer
ex:coin_33086,ex:person_38,nmo:hasPortrait
ex:coin_33086,ex:uncertain,nmo:hasPortrait
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_33110,ex:issuer_131,nmo:hasIssuer
ex:coin_33110,ex:issuer_154,nmo:hasIssuer
ex:coin_33110,ex:person_38,nmo:hasPortrait
ex:coin_33110,ex:uncertain,nmo:hasPortrait
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_33222,ex:issuer_131,nmo:hasIssuer
ex:coin_33222,ex:issuer_150,nmo:hasIssuer
ex:coin_33222,ex:person_33,nmo:hasPortrait
ex:coin_33222,ex:uncertain,nmo:hasPortrait
ex:person_33,ex:issuer_150,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:issuer_150,ex:person_33,ex:inPossibleIssuersOf
ex:coin_33236,ex:issuer_154,nmo:hasIssuer
ex:coin_33236,ex:issuer_131,nmo:hasIssuer
ex:coin_33236,ex:person_38,nmo:hasPortrait
ex:coin_33236,ex:uncertain,nmo:hasPortrait
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_33247,ex:issuer_131,nmo:hasIssuer
ex:coin_33247,ex:issuer_154,nmo:hasIssuer
ex:coin_33247,ex:person_38,nmo:hasPortrait
ex:coin_33247,ex:uncertain,nmo:hasPortrait
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_33302,ex:issuer_154,nmo:hasIssuer
ex:coin_33302,ex:issuer_131,nmo:hasIssuer
ex:coin_33302,ex:person_38,nmo:hasPortrait
ex:coin_33302,ex:uncertain,nmo:hasPortrait
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_33356,ex:issuer_154,nmo:hasIssuer
ex:coin_33356,ex:issuer_131,nmo:hasIssuer
ex:coin_33356,ex:person_38,nmo:hasPortrait
ex:coin_33356,ex:uncertain,nmo:hasPortrait
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_33391,ex:issuer_131,nmo:hasIssuer
ex:coin_33391,ex:issuer_154,nmo:hasIssuer
ex:coin_33391,ex:person_38,nmo:hasPortrait
ex:coin_33391,ex:uncertain,nmo:hasPortrait
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_33395,ex:issuer_154,nmo:hasIssuer
ex:coin_33395,ex:issuer_131,nmo:hasIssuer
ex:coin_33395,ex:person_38,nmo:hasPortrait
ex:coin_33395,ex:uncertain,nmo:hasPortrait
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_33396,ex:issuer_131,nmo:hasIssuer
ex:coin_33396,ex:issuer_154,nmo:hasIssuer
ex:coin_33396,ex:person_38,nmo:hasPortrait
ex:coin_33396,ex:uncertain,nmo:hasPortrait
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_33405,ex:issuer_131,nmo:hasIssuer
ex:coin_33405,ex:issuer_151,nmo:hasIssuer
ex:coin_33405,ex:person_34,nmo:hasPortrait
ex:coin_33405,ex:uncertain,nmo:hasPortrait
ex:person_34,ex:issuer_151,ex:hasPossibleIssuers
ex:person_34,ex:issuer_161,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:issuer_151,ex:person_34,ex:inPossibleIssuersOf
ex:issuer_151,ex:person_39,ex:inPossibleIssuersOf
ex:issuer_151,ex:person_40,ex:inPossibleIssuersOf
ex:issuer_151,ex:person_41,ex:inPossibleIssuersOf
ex:issuer_151,ex:person_43,ex:inPossibleIssuersOf
ex:issuer_151,ex:person_120,ex:inPossibleIssuersOf
ex:coin_33426,ex:issuer_131,nmo:hasIssuer
ex:coin_33426,ex:issuer_154,nmo:hasIssuer
ex:coin_33426,ex:person_38,nmo:hasPortrait
ex:coin_33426,ex:uncertain,nmo:hasPortrait
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_33433,ex:issuer_131,nmo:hasIssuer
ex:coin_33433,ex:issuer_154,nmo:hasIssuer
ex:coin_33433,ex:person_38,nmo:hasPortrait
ex:coin_33433,ex:uncertain,nmo:hasPortrait
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_33477,ex:issuer_154,nmo:hasIssuer
ex:coin_33477,ex:issuer_131,nmo:hasIssuer
ex:coin_33477,ex:person_38,nmo:hasPortrait
ex:coin_33477,ex:uncertain,nmo:hasPortrait
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_33501,ex:issuer_154,nmo:hasIssuer
ex:coin_33501,ex:issuer_131,nmo:hasIssuer
ex:coin_33501,ex:person_38,nmo:hasPortrait
ex:coin_33501,ex:uncertain,nmo:hasPortrait
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_33544,ex:issuer_154,nmo:hasIssuer
ex:coin_33544,ex:issuer_131,nmo:hasIssuer
ex:coin_33544,ex:person_38,nmo:hasPortrait
ex:coin_33544,ex:uncertain,nmo:hasPortrait
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_33745,ex:issuer_154,nmo:hasIssuer
ex:coin_33745,ex:issuer_131,nmo:hasIssuer
ex:coin_33745,ex:person_38,nmo:hasPortrait
ex:coin_33745,ex:uncertain,nmo:hasPortrait
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_33760,ex:issuer_131,nmo:hasIssuer
ex:coin_33760,ex:issuer_154,nmo:hasIssuer
ex:coin_33760,ex:person_38,nmo:hasPortrait
ex:coin_33760,ex:uncertain,nmo:hasPortrait
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_33853,ex:issuer_131,nmo:hasIssuer
ex:coin_33853,ex:issuer_154,nmo:hasIssuer
ex:coin_33853,ex:person_38,nmo:hasPortrait
ex:coin_33853,ex:uncertain,nmo:hasPortrait
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_34368,ex:issuer_131,nmo:hasIssuer
ex:coin_34368,ex:issuer_154,nmo:hasIssuer
ex:coin_34368,ex:person_38,nmo:hasPortrait
ex:coin_34368,ex:uncertain,nmo:hasPortrait
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_34724,ex:issuer_131,nmo:hasIssuer
ex:coin_34724,ex:issuer_154,nmo:hasIssuer
ex:coin_34724,ex:person_38,nmo:hasPortrait
ex:coin_34724,ex:uncertain,nmo:hasPortrait
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_34728,ex:issuer_154,nmo:hasIssuer
ex:coin_34728,ex:issuer_131,nmo:hasIssuer
ex:coin_34728,ex:person_38,nmo:hasPortrait
ex:coin_34728,ex:uncertain,nmo:hasPortrait
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_34774,ex:issuer_131,nmo:hasIssuer
ex:coin_34774,ex:issuer_154,nmo:hasIssuer
ex:coin_34774,ex:person_38,nmo:hasPortrait
ex:coin_34774,ex:uncertain,nmo:hasPortrait
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_34808,ex:issuer_154,nmo:hasIssuer
ex:coin_34808,ex:issuer_131,nmo:hasIssuer
ex:coin_34808,ex:person_38,nmo:hasPortrait
ex:coin_34808,ex:uncertain,nmo:hasPortrait
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_34821,ex:issuer_131,nmo:hasIssuer
ex:coin_34821,ex:issuer_154,nmo:hasIssuer
ex:coin_34821,ex:person_38,nmo:hasPortrait
ex:coin_34821,ex:uncertain,nmo:hasPortrait
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_34823,ex:issuer_154,nmo:hasIssuer
ex:coin_34823,ex:issuer_131,nmo:hasIssuer
ex:coin_34823,ex:person_38,nmo:hasPortrait
ex:coin_34823,ex:uncertain,nmo:hasPortrait
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_34829,ex:issuer_131,nmo:hasIssuer
ex:coin_34829,ex:issuer_151,nmo:hasIssuer
ex:coin_34829,ex:person_34,nmo:hasPortrait
ex:coin_34829,ex:uncertain,nmo:hasPortrait
ex:person_34,ex:issuer_151,ex:hasPossibleIssuers
ex:person_34,ex:issuer_161,ex:hasPossibleIssuers
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:issuer_151,ex:person_34,ex:inPossibleIssuersOf
ex:issuer_151,ex:person_39,ex:inPossibleIssuersOf
ex:issuer_151,ex:person_40,ex:inPossibleIssuersOf
ex:issuer_151,ex:person_41,ex:inPossibleIssuersOf
ex:issuer_151,ex:person_43,ex:inPossibleIssuersOf
ex:issuer_151,ex:person_120,ex:inPossibleIssuersOf
ex:coin_34857,ex:issuer_131,nmo:hasIssuer
ex:coin_34857,ex:issuer_154,nmo:hasIssuer
ex:coin_34857,ex:person_38,nmo:hasPortrait
ex:coin_34857,ex:uncertain,nmo:hasPortrait
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_34866,ex:issuer_131,nmo:hasIssuer
ex:coin_34866,ex:issuer_154,nmo:hasIssuer
ex:coin_34866,ex:person_38,nmo:hasPortrait
ex:coin_34866,ex:uncertain,nmo:hasPortrait
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_34871,ex:issuer_131,nmo:hasIssuer
ex:coin_34871,ex:issuer_154,nmo:hasIssuer
ex:coin_34871,ex:person_38,nmo:hasPortrait
ex:coin_34871,ex:uncertain,nmo:hasPortrait
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_34879,ex:issuer_131,nmo:hasIssuer
ex:coin_34879,ex:issuer_154,nmo:hasIssuer
ex:coin_34879,ex:person_38,nmo:hasPortrait
ex:coin_34879,ex:uncertain,nmo:hasPortrait
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_34894,ex:issuer_154,nmo:hasIssuer
ex:coin_34894,ex:issuer_131,nmo:hasIssuer
ex:coin_34894,ex:person_38,nmo:hasPortrait
ex:coin_34894,ex:uncertain,nmo:hasPortrait
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_34901,ex:issuer_131,nmo:hasIssuer
ex:coin_34901,ex:issuer_154,nmo:hasIssuer
ex:coin_34901,ex:person_38,nmo:hasPortrait
ex:coin_34901,ex:uncertain,nmo:hasPortrait
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_34926,ex:issuer_131,nmo:hasIssuer
ex:coin_34926,ex:issuer_154,nmo:hasIssuer
ex:coin_34926,ex:person_38,nmo:hasPortrait
ex:coin_34926,ex:uncertain,nmo:hasPortrait
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_34928,ex:issuer_154,nmo:hasIssuer
ex:coin_34928,ex:issuer_131,nmo:hasIssuer
ex:coin_34928,ex:person_38,nmo:hasPortrait
ex:coin_34928,ex:uncertain,nmo:hasPortrait
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_34969,ex:issuer_154,nmo:hasIssuer
ex:coin_34969,ex:issuer_131,nmo:hasIssuer
ex:coin_34969,ex:person_38,nmo:hasPortrait
ex:coin_34969,ex:uncertain,nmo:hasPortrait
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_34983,ex:issuer_154,nmo:hasIssuer
ex:coin_34983,ex:issuer_131,nmo:hasIssuer
ex:coin_34983,ex:person_38,nmo:hasPortrait
ex:coin_34983,ex:uncertain,nmo:hasPortrait
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_35048,ex:issuer_154,nmo:hasIssuer
ex:coin_35048,ex:issuer_131,nmo:hasIssuer
ex:coin_35048,ex:person_38,nmo:hasPortrait
ex:coin_35048,ex:uncertain,nmo:hasPortrait
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_35248,ex:issuer_154,nmo:hasIssuer
ex:coin_35248,ex:issuer_131,nmo:hasIssuer
ex:coin_35248,ex:person_38,nmo:hasPortrait
ex:coin_35248,ex:uncertain,nmo:hasPortrait
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_35267,ex:issuer_131,nmo:hasIssuer
ex:coin_35267,ex:issuer_154,nmo:hasIssuer
ex:coin_35267,ex:person_38,nmo:hasPortrait
ex:coin_35267,ex:uncertain,nmo:hasPortrait
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_36440,ex:issuer_154,nmo:hasIssuer
ex:coin_36440,ex:issuer_131,nmo:hasIssuer
ex:coin_36440,ex:person_38,nmo:hasPortrait
ex:coin_36440,ex:uncertain,nmo:hasPortrait
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_36530,ex:issuer_131,nmo:hasIssuer
ex:coin_36530,ex:issuer_154,nmo:hasIssuer
ex:coin_36530,ex:person_38,nmo:hasPortrait
ex:coin_36530,ex:uncertain,nmo:hasPortrait
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_36626,ex:issuer_131,nmo:hasIssuer
ex:coin_36626,ex:issuer_154,nmo:hasIssuer
ex:coin_36626,ex:person_38,nmo:hasPortrait
ex:coin_36626,ex:uncertain,nmo:hasPortrait
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_36798,ex:issuer_154,nmo:hasIssuer
ex:coin_36798,ex:issuer_131,nmo:hasIssuer
ex:coin_36798,ex:person_38,nmo:hasPortrait
ex:coin_36798,ex:uncertain,nmo:hasPortrait
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
ex:coin_36838,ex:issuer_131,nmo:hasIssuer
ex:coin_36838,ex:issuer_154,nmo:hasIssuer
ex:coin_36838,ex:person_38,nmo:hasPortrait
ex:coin_36838,ex:uncertain,nmo:hasPortrait
ex:issuer_131,ex:person_31,ex:inPossibleIssuersOf
ex:issuer_131,ex:person_42,ex:inPossibleIssuersOf
